isuid,id,day of week,time of day,size.kb,box,domain,local,digits,name,cappct,special,credit,sucker,porn,chain,username,large text,spampct,category,spam
17,90,Tue,8,1,no,edu,yes,0,name,0.0740740740740741,2,no,no,no,no,no,no,10,ord,no
17,91,Tue,10,6,no,com,no,0,single,0.217391304347826,1,no,yes,no,no,no,no,NA,com,yes
17,92,Tue,9,1,yes,edu,yes,0,name,0.0344827586206897,0,no,no,no,no,no,no,9,ord,no
17,93,Tue,9,2,yes,edu,yes,0,empty,0.153846153846154,2,no,no,no,no,no,no,0,ord,no
17,94,Tue,13,4,no,com,no,0,name,0.315789473684211,0,no,no,no,no,no,no,NA,list,no
17,95,Tue,10,153,yes,edu,yes,0,name,0.142857142857143,0,no,yes,no,no,no,no,NA,ord,no
17,96,Tue,12,3,yes,edu,yes,0,name,0.875,1,no,no,no,yes,no,no,31,ord,no
17,97,Tue,12,2,yes,com,no,0,name,1,1,no,no,no,no,no,no,NA,ord,no
17,98,Tue,13,7,no,edu,yes,0,name,0.125,0,no,no,no,no,no,no,67,ord,no
17,99,Tue,13,6,no,com,no,0,single,0.108108108108108,0,no,no,no,no,no,no,NA,com,yes
17,100,Tue,13,8,no,edu,yes,1,name,1,1,no,no,no,yes,no,no,79,ord,no
17,101,Tue,14,4,no,com,no,0,name,0.142857142857143,1,no,no,no,no,no,no,79,com,yes
17,102,Tue,15,7,no,com,no,1,name,0.19047619047619,0,no,no,yes,no,no,no,NA,com,yes
17,103,Tue,15,62,yes,edu,yes,1,name,0,0,no,no,no,no,no,no,NA,ord,no
17,104,Tue,15,3,no,edu,yes,0,name,0,0,no,no,no,no,no,no,NA,ord,no
17,105,Tue,15,1,no,edu,yes,0,name,0.136363636363636,0,no,no,no,no,no,no,NA,ord,no
17,106,Tue,15,8,no,edu,yes,0,name,0.2,0,no,no,no,no,no,no,NA,ord,no
17,107,Tue,15,3,yes,edu,yes,0,name,0.111111111111111,2,no,no,no,no,no,no,53,ord,no
17,108,Tue,16,4,no,com,no,0,single,0.183333333333333,1,no,yes,no,no,no,no,NA,com,yes
17,109,Tue,16,29,no,edu,yes,1,name,1,1,no,no,no,no,no,no,75,ord,no
17,110,Tue,16,4,no,com,no,0,single,0.159090909090909,1,no,no,no,no,no,no,10,com,yes
17,111,Tue,18,6,no,com,no,1,single,0.304347826086957,1,no,yes,no,no,no,no,88,com,yes
17,112,Tue,18,8,no,com,no,0,single,0,1,no,no,no,no,no,no,75,com,yes
17,113,Tue,20,6,no,com,no,1,name,0.2,2,no,yes,no,no,no,no,97,com,yes
17,114,Tue,21,7,no,com,no,1,name,0.222222222222222,1,no,no,no,no,no,no,NA,com,yes
17,115,Tue,22,3,yes,edu,no,1,name,0.111111111111111,1,no,no,no,no,no,no,26,ord,no
17,116,Wed,0,2,no,com,no,0,name,0.0857142857142857,1,no,no,no,no,yes,no,88,com,yes
17,117,Wed,2,4,no,com,no,1,name,0.25,1,no,no,no,no,no,no,79,com,yes
17,118,Wed,0,6,no,com,no,1,name,0,1,no,no,no,no,no,no,84,com,yes
17,119,Wed,12,13,no,net,no,1,name,0.475,2,no,no,no,no,yes,no,83,com,yes
17,120,Wed,6,3,no,com,no,0,name,0.4375,2,no,yes,no,no,yes,no,81,com,yes
17,121,Wed,6,5,no,com,no,1,single,0.15,1,no,no,no,no,no,no,7,com,yes
17,122,Wed,7,6,no,com,no,1,single,0.1875,2,no,yes,no,no,no,no,68,com,yes
17,123,Wed,7,7,no,com,no,0,name,0.129032258064516,0,no,no,no,no,no,no,80,com,yes
17,124,Wed,7,16,no,com,yes,1,name,0.142857142857143,1,no,no,no,no,no,no,NA,com,yes
17,125,Wed,8,1,no,edu,yes,0,name,0.173913043478261,1,no,no,no,no,no,no,NA,ord,no
17,126,Wed,8,236,yes,edu,yes,0,name,0.12962962962963,0,no,no,no,no,no,no,NA,ord,no
17,127,Wed,8,82,no,edu,yes,0,name,0.307692307692308,0,no,no,no,yes,no,no,NA,ord,no
17,128,Wed,8,3,no,edu,yes,0,name,0,2,no,no,no,no,no,no,0,ord,no
17,129,Wed,9,2,yes,edu,yes,0,name,0.142857142857143,2,no,no,no,no,no,no,NA,ord,no
17,130,Wed,10,7,no,edu,no,0,name,0.0555555555555556,0,no,no,no,no,no,no,13,ord,no
17,131,Wed,0,5,no,com,no,0,name,0.107142857142857,0,no,no,no,no,no,no,3,list,no
17,132,Wed,17,4,no,com,no,3,name,0,3,no,no,no,no,no,no,67,list,no
17,133,Wed,11,4,yes,org,yes,0,empty,0.214285714285714,0,no,no,no,no,no,no,NA,list,no
17,134,Wed,10,7,no,edu,no,0,name,0.166666666666667,0,no,no,no,no,no,no,64,ord,no
17,135,Wed,11,5,yes,org,no,0,empty,0.214285714285714,0,no,no,no,no,no,no,67,list,no
17,136,Wed,11,4,yes,org,no,0,empty,0.214285714285714,3,no,no,no,no,no,no,79,list,no
17,137,Wed,11,5,no,com,no,0,single,0,0,no,no,no,no,no,no,59,com,yes
17,138,Wed,11,7,no,com,yes,1,name,0.171428571428571,3,no,no,no,no,no,no,NA,com,yes
17,139,Wed,13,2,yes,edu,no,1,name,0.0294117647058824,2,no,no,no,yes,no,no,26,ord,no
17,140,Wed,14,2,no,com,no,0,single,0.0857142857142857,2,no,no,no,no,yes,no,31,com,yes
17,141,Wed,16,6,no,com,yes,1,single,0.352941176470588,1,no,yes,no,no,no,no,NA,com,yes
17,142,Wed,16,184,no,edu,yes,0,name,0.133333333333333,0,no,no,no,no,no,no,NA,ord,no
17,143,Wed,16,2,yes,edu,no,0,name,0,2,no,no,no,no,no,no,0,ord,no
17,144,Wed,23,4,no,il,yes,0,name,0.318181818181818,2,no,no,no,no,no,no,NA,list,no
17,145,Wed,17,1,yes,edu,no,0,name,0,1,no,no,no,no,no,no,0,ord,no
17,146,Wed,15,2,yes,com,yes,0,name,0.0833333333333333,0,no,no,no,no,no,no,NA,ord,no
17,147,Wed,17,3,no,edu,no,0,name,0.142857142857143,0,no,no,no,no,no,no,85,ord,yes
17,148,Wed,12,7,no,com,no,0,name,0.15625,2,no,yes,no,no,no,no,47,com,yes
17,149,Wed,18,3,no,com,no,1,name,0.157894736842105,0,no,no,no,no,no,no,83,com,yes
17,150,Wed,18,3,no,com,yes,1,single,0.4375,1,no,yes,no,no,no,no,NA,com,yes
18,1,Wed,10,6,yes,edu,yes,0,name,0.32,2,no,no,no,no,no,no,0,list,no
18,2,Sun,16,3,yes,com,no,0,name,0,0,no,no,no,no,no,no,43,ord,no
18,3,Tue,16,15,no,com,no,0,single,0.367,0,no,yes,no,no,no,yes,49,ord,yes
18,4,Thu,16,11,yes,gov,no,0,name,0.22,2,no,no,no,no,no,no,21,list,no
18,5,Wed,16,2,yes,edu,yes,0,empty,0,0,no,no,no,no,no,no,0,ord,no
18,6,Thu,1,2,no,com,no,0,name,0.2,5,yes,no,no,no,no,no,63,news,yes
18,7,Thu,5,2,no,com,no,0,empty,0.13,3,no,yes,no,yes,no,no,71,ord,yes
18,8,Thu,9,6,no,com,no,0,name,0.167,5,no,no,no,no,no,yes,47,news,no
18,9,Thu,16,3,no,com,no,11,name,0.08,0,no,no,no,no,no,no,13,news,no
18,10,Thu,16,6,no,com,no,0,single,0.23,2,no,no,no,no,no,no,63,news,no
18,11,Thu,20,7,no,com,no,0,name,0.15,2,no,no,no,no,no,no,83,ord,yes
18,12,Thu,20,6,no,com,no,0,name,0.28,1,no,yes,no,no,no,yes,75,ord,yes
18,13,Fri,20,3,no,com,no,3,single,0.08,1,no,no,no,no,no,no,96,ord,yes
18,14,Fri,15,68,no,com,no,2,name,0.15,1,no,no,no,no,no,yes,84,ord,yes
18,15,Fri,20,3,yes,com,no,0,name,0.36,2,no,no,no,no,no,no,19,ord,no
18,16,Sat,1,7,no,com,no,0,single,0,4,yes,no,no,no,no,yes,96,ord,yes
18,17,Sat,1,3,no,com,no,0,empty,0.2,1,no,no,no,no,no,yes,94,ord,yes
18,18,Sat,8,7,no,com,no,0,name,0.08,2,no,no,yes,no,no,yes,90,ord,yes
18,19,Sat,8,11,no,com,no,0,single,0.067,3,no,no,no,no,no,no,36,ord,yes
18,20,Sat,19,6,no,com,no,0,empty,0.15,20,yes,no,no,no,no,yes,93,ord,yes
18,21,Mon,12,3,yes,com,no,0,name,0.22,2,no,no,no,no,no,no,12,ord,no
18,22,Sun,6,3,no,com,no,0,name,0.27,1,no,yes,no,no,no,yes,94,ord,yes
18,23,Mon,22,2,yes,edu,yes,0,name,0.12,0,no,no,no,no,no,no,0,ord,no
18,24,Tue,11,6,yes,com,no,0,single,0.06,3,no,no,no,no,no,no,61,news,no
18,25,Tue,13,2,yes,edu,no,0,name,0.17,2,no,no,no,no,no,no,0,list,no
18,26,Tue,11,3,yes,com,no,0,empty,0.21,1,no,no,no,no,no,no,9,list,no
18,27,Tue,12,4,yes,com,no,0,name,0.21,1,no,no,no,no,no,no,0,list,no
18,28,Tue,14,4,yes,edu,no,0,name,0.23,1,no,no,no,no,no,no,0,list,no
18,29,Tue,8,3,yes,edu,no,0,name,0.667,4,no,no,no,no,no,no,0,list,no
18,30,Tue,15,17,yes,com,no,0,single,0.04,1,no,no,no,no,no,no,48,news,no
18,31,Tue,18,19,no,com,no,0,name,0.15,2,no,no,no,no,no,yes,82,ord,yes
18,32,Tue,23,38,no,com,no,0,empty,0.39,1,no,no,no,no,no,no,84,ord,yes
18,33,Wed,2,2,no,com,no,0,name,0,0,no,no,no,no,no,no,81,ord,yes
18,34,Wed,8,235,yes,edu,yes,0,name,0.13,1,no,no,no,no,no,no,0,list,no
18,35,Wed,8,10,no,com,no,0,name,0.11,6,no,yes,no,no,no,yes,92,ord,yes
18,36,Wed,11,4,yes,edu,no,0,name,0.14,2,no,no,no,no,no,no,0,list,no
18,37,Tue,13,8,yes,com,no,0,name,0.12,2,no,no,no,no,no,yes,30,news,no
18,38,Wed,17,3,yes,edu,yes,0,name,0.14,0,no,no,no,no,no,no,0,list,no
18,39,Wed,20,9,yes,com,no,0,name,0.11,5,no,no,no,no,no,no,15,list,no
18,40,Wed,17,3,yes,edu,no,0,empty,0.1,2,no,no,no,no,no,no,0,list,no
18,41,Wed,20,14,yes,com,no,0,empty,0.13,1,no,no,no,no,no,no,57,news,no
18,42,Wed,20,20,yes,com,no,0,empty,0.22,7,no,no,no,no,no,yes,60,news,no
18,43,Thu,5,4,no,com,no,0,name,0,0,no,no,no,no,no,no,25,ord,yes
18,44,Thu,2,28,yes,com,no,3,single,0.03,0,no,yes,no,no,no,no,77,ord,yes
18,45,Thu,6,14,yes,com,no,0,empty,0.2,7,no,no,no,no,no,yes,54,news,no
18,46,Thu,7,1,no,com,no,0,name,0.2,2,no,no,no,no,no,no,75,ord,yes
18,47,Thu,12,12,yes,edu,no,0,name,0.09,2,no,no,no,no,no,no,0,list,no
18,48,Thu,14,15,yes,com,no,0,single,0,1,yes,no,no,no,no,no,40,news,no
18,49,Thu,16,7,yes,com,no,0,name,0.13,0,no,no,no,no,no,no,0,news,no
18,50,Thu,17,20,yes,com,no,0,name,0.16,0,no,no,no,no,no,no,45,news,no
18,51,Thu,15,6,yes,com,no,0,single,0.17,2,no,no,no,no,no,no,37,news,no
18,52,Thu,22,21,yes,com,no,11,name,0.22,0,no,no,no,no,no,no,59,ord,yes
18,53,Sat,5,4,no,com,no,0,name,0.04,3,no,no,no,no,no,no,78,ord,yes
18,54,Mon,9,5,no,org,no,0,name,0.36,1,no,no,no,no,no,no,74,ord,yes
18,55,Sun,22,2,yes,com,no,1,single,0.2,6,no,no,no,no,no,no,0,ord,no
18,56,Sun,22,4,no,com,no,0,empty,0.13,1,no,no,no,no,no,no,58,ord,yes
18,57,Sun,20,19,yes,com,no,0,empty,0.23,4,no,no,no,no,no,yes,74,news,no
18,58,Sun,20,5,yes,com,no,0,empty,0.1,0,no,no,no,no,no,no,9,news,no
18,59,Sun,20,11,yes,com,no,0,empty,0.18,0,no,no,no,no,no,no,43,news,no
18,60,Sun,18,13,yes,com,no,1,empty,0.12,6,no,no,no,no,no,no,52,news,no
18,61,Sun,15,33,no,com,no,1,empty,0.42,4,no,no,no,no,no,yes,95,ord,yes
18,62,Sun,10,3,no,com,no,0,single,0.07,2,no,no,no,no,no,no,63,ord,yes
18,63,Sun,7,26,yes,com,no,15,single,0,2,no,no,no,no,no,no,49,ord,yes
18,64,Sun,10,14,yes,com,no,0,empty,0.63,12,no,no,no,no,no,yes,61,news,no
18,65,Sun,9,19,yes,com,no,0,empty,0.6,12,no,no,no,no,no,yes,66,news,no
18,66,Sat,18,3,no,com,no,2,single,0.36,2,no,no,no,no,no,no,91,ord,yes
18,67,Sun,7,4,no,com,no,0,name,0.03,0,no,no,no,no,yes,no,79,ord,yes
18,68,Fri,17,38,yes,com,no,0,single,0.13,2,no,no,no,no,no,no,76,list,no
18,69,Sat,0,28,yes,com,no,15,name,0.15,2,no,no,no,no,no,no,48,ord,yes
18,70,Wed,20,6,no,com,no,2,empty,0,1,no,no,no,no,no,yes,96,ord,yes
18,71,Fri,22,23,yes,com,no,6,name,0.08,3,yes,yes,no,no,yes,no,69,ord,yes
18,72,Fri,9,13,no,net,no,0,empty,0.3,1,no,no,no,no,no,yes,82,ord,yes
18,73,Fri,4,19,yes,com,no,0,empty,0.21,5,no,no,no,no,no,yes,60,news,no
18,74,Mon,22,29,yes,com,no,0,name,0.15,6,no,yes,no,no,no,yes,65,ord,yes
18,75,Tue,0,6,yes,com,no,5,name,0.21,2,no,no,no,no,no,no,39,list,no
19,1,Tue,12,19,no,com,no,0,empty,0.27,1,no,no,no,no,no,no,NA,com,yes
19,2,Tue,3,2,no,net,no,0,name,0.09,1,no,no,no,no,no,no,NA,com,yes
19,3,Tue,17,5,no,com,no,0,name,0.15,2,no,no,no,no,no,no,NA,com,yes
19,4,Mon,8,7,no,pl,no,1,name,0.1,0,no,no,no,no,no,no,NA,com,yes
19,5,Sat,3,11,no,com,no,4,name,0.04,1,no,no,no,no,no,no,NA,com,yes
19,6,Sat,18,3,no,c,no,0,name,0,1,no,no,no,no,no,no,NA,com,yes
19,7,Wed,13,4,no,com,no,7,name,0.16,0,no,no,no,no,no,no,NA,com,yes
19,8,Wed,4,6,no,jp,no,0,name,0.15,1,yes,no,no,no,no,no,NA,com,yes
19,9,Fri,12,2,no,com,no,0,single,0.08,1,yes,no,no,no,no,no,NA,com,yes
19,10,Tue,3,3,no,com,no,0,single,0.04,1,no,no,no,no,no,no,NA,com,yes
19,11,Wed,10,3,no,com,no,0,single,0.19,2,no,no,no,no,no,no,NA,com,yes
19,12,Thu,12,10,no,com,no,0,single,0.1,0,yes,no,no,no,no,no,NA,com,yes
19,13,Thu,2,6,no,com,no,2,name,1,0,no,no,no,no,no,no,NA,com,yes
19,14,Tue,15,12,no,com,no,0,single,0.14,2,no,no,no,no,no,no,NA,com,yes
19,15,Thu,3,3,no,net,no,0,empty,0.33,5,no,no,no,no,no,no,NA,com,yes
19,16,Fri,2,4,no,com,no,11,name,0,0,no,no,no,no,no,no,NA,com,yes
19,17,Thu,12,8,no,com,no,0,single,0.17,1,no,no,no,no,no,no,NA,com,yes
19,18,Fri,16,4,no,com,no,0,name,0,1,no,no,no,no,no,no,NA,com,yes
19,19,Fri,8,4,no,com,no,0,name,0.33,6,no,no,no,no,no,no,NA,com,yes
19,20,Mon,9,6,no,my,no,0,name,0.16,0,no,no,no,no,no,no,NA,com,yes
19,21,Sat,4,17,no,com,no,3,empty,0.2,3,no,no,no,no,no,no,NA,com,yes
19,22,Tue,9,15,no,com,no,0,name,0.17,0,no,no,no,no,no,no,NA,com,yes
19,23,Mon,4,6,no,edu,no,0,name,0.24,4,no,no,no,no,no,no,NA,com,yes
19,24,Fri,10,3,no,cn,no,0,empty,0,17,no,no,no,no,no,no,NA,com,yes
19,25,Wed,2,1,no,edu,no,0,empty,0.15,0,no,no,no,no,no,no,NA,com,yes
19,26,Sun,10,7,no,com,no,4,name,1,0,no,no,no,no,no,no,NA,com,yes
19,27,Mon,12,1,no,edu,no,0,name,0.16,0,no,no,no,no,no,no,NA,com,yes
19,28,Thu,13,1,no,edu,no,0,name,0.27,1,no,no,no,no,no,no,NA,com,yes
19,29,Wed,16,36,no,edu,yes,0,name,1,0,no,no,no,no,no,no,NA,ord,no
19,30,Thu,16,1,yes,edu,yes,0,name,0.05,1,no,no,no,no,no,no,NA,ord,no
19,31,Thu,11,201,no,edu,yes,0,name,0,0,no,no,no,no,no,no,NA,ord,no
19,32,Wed,10,2,yes,com,no,0,name,0.08,2,no,no,no,no,no,no,NA,ord,no
19,33,Wed,8,3,yes,edu,yes,0,name,0.08,1,no,no,no,no,no,no,NA,ord,no
19,34,Wed,7,1,yes,edu,yes,0,name,0.2,1,no,no,no,no,no,no,NA,ord,no
19,35,Wed,10,2,yes,edu,yes,0,name,0.2,1,no,no,no,no,no,no,NA,ord,no
19,36,Fri,15,1,yes,edu,yes,0,name,0.02,1,no,no,no,no,no,no,NA,ord,no
19,37,Mon,13,1,yes,edu,yes,0,name,0.06,0,no,no,no,no,no,no,NA,ord,no
19,38,Tue,15,1,yes,edu,yes,0,name,1,0,no,no,no,no,no,no,NA,ord,no
19,39,Mon,15,5,yes,edu,yes,0,name,0.19,2,no,no,no,no,no,no,NA,ord,no
19,40,Mon,16,7,yes,edu,yes,0,name,0.19,2,no,no,no,no,no,no,NA,ord,no
19,41,Mon,17,5,yes,edu,yes,0,name,0.19,2,no,no,no,no,no,no,NA,ord,no
19,42,Tue,10,1,yes,edu,yes,0,name,0.2,2,no,no,no,no,no,no,NA,ord,no
19,43,Tue,12,2,yes,edu,yes,0,name,0.18,7,no,no,no,no,no,no,NA,ord,no
19,44,Tue,12,4,yes,edu,yes,0,name,0.14,2,no,no,no,no,no,no,NA,ord,no
19,45,Tue,12,1,yes,edu,yes,0,name,0.18,7,no,no,no,no,no,no,NA,ord,no
19,46,Wed,5,2,yes,edu,no,0,name,0.03,3,no,no,no,no,no,no,NA,ord,no
19,47,Wed,8,2,yes,edu,yes,0,name,0.03,3,no,no,no,no,no,no,NA,ord,no
19,48,Wed,10,3,yes,edu,yes,0,name,0.07,0,no,no,no,no,no,no,NA,ord,no
19,49,Wed,10,3,yes,edu,no,0,name,0.06,1,no,no,no,no,no,no,NA,ord,no
19,50,Wed,10,11,yes,edu,no,0,name,0.03,0,no,no,no,no,no,no,NA,ord,no
19,51,Wed,11,1,yes,edu,yes,0,name,0,1,no,no,no,no,no,no,NA,ord,no
19,52,Wed,12,1,yes,edu,yes,0,name,0.08,1,no,no,no,no,no,no,NA,ord,no
19,53,Fri,4,2,yes,edu,no,0,name,0.08,0,no,no,no,no,no,no,NA,ord,no
19,54,Fri,8,1,yes,edu,yes,0,name,0.2,1,no,no,no,no,no,no,NA,ord,no
19,55,Fri,15,4,yes,edu,yes,0,name,0.16,5,no,no,no,no,no,no,NA,ord,no
19,56,Mon,17,1,yes,edu,yes,0,name,0.14,2,no,no,no,no,no,no,NA,ord,no
19,57,Mon,17,4,yes,edu,yes,0,name,0.11,1,no,no,no,no,no,no,NA,ord,no
19,58,Tue,10,4,yes,edu,yes,0,name,0.16,1,no,no,no,no,no,no,NA,ord,no
19,59,Tue,11,1,yes,edu,yes,0,name,0.23,1,no,no,no,no,no,no,NA,ord,no
19,60,Tue,13,150,yes,com,no,0,name,0.04,1,no,no,no,no,no,no,NA,ord,no
19,61,Tue,15,1,yes,edu,yes,0,name,0.07,1,no,no,no,no,no,no,NA,ord,no
19,62,Wed,8,1,yes,edu,yes,0,name,0.19,2,no,no,no,no,no,no,NA,ord,no
19,63,Wed,8,1,yes,edu,yes,0,name,0.06,1,no,no,no,no,no,no,NA,ord,no
19,64,Wed,8,1,yes,edu,yes,0,name,0.06,1,no,no,no,no,no,no,NA,ord,no
19,65,Wed,8,8,yes,edu,yes,0,name,0.19,2,no,no,no,no,no,no,NA,ord,no
19,66,Wed,8,1,yes,edu,no,0,name,0.06,1,no,no,no,no,no,no,NA,ord,no
19,67,Wed,8,2,yes,edu,yes,3,name,0.2,1,no,no,no,no,no,no,NA,ord,no
19,68,Wed,9,1,yes,edu,yes,0,name,0.13,1,no,no,no,no,no,no,NA,ord,no
19,69,Wed,9,3,yes,edu,no,0,name,0.5,1,no,no,no,no,no,no,NA,ord,no
19,70,Wed,10,14,yes,edu,yes,0,name,0.19,2,no,no,no,no,no,no,NA,ord,no
19,71,Wed,10,1,yes,edu,yes,0,name,0.13,1,no,no,no,no,no,no,NA,ord,no
19,72,Wed,13,2,yes,com,no,0,name,0.28,1,no,no,no,no,no,no,NA,ord,no
19,73,Wed,13,2,yes,edu,yes,0,name,0.29,1,no,no,no,no,no,no,NA,ord,no
19,74,Wed,13,1,yes,edu,yes,0,name,0.16,5,no,no,no,no,no,no,NA,ord,no
19,75,Wed,14,6,yes,edu,yes,0,name,0.08,1,no,no,no,no,no,no,NA,ord,no
19,76,Wed,14,1,yes,edu,yes,0,name,0.13,2,no,no,no,no,no,no,NA,ord,no
19,77,Wed,14,1,yes,edu,yes,0,name,0.03,2,no,no,no,no,no,no,NA,ord,no
19,78,Wed,14,2,yes,edu,yes,0,name,0.16,4,no,no,no,no,no,no,NA,ord,no
19,79,Wed,16,3,yes,com,no,0,name,0.33,0,no,no,no,no,no,no,NA,com,no
19,80,Wed,16,1,yes,edu,yes,0,name,0.38,0,no,no,no,no,no,no,NA,ord,no
19,81,Thu,9,148,yes,edu,yes,0,name,0.06,0,no,no,no,no,no,no,NA,ord,no
19,82,Thu,11,1,yes,edu,yes,0,name,0.47,1,no,no,no,no,no,no,NA,ord,no
19,83,Thu,12,3,yes,edu,yes,0,name,0.04,2,no,no,no,no,no,no,NA,ord,no
19,84,Thu,13,3,yes,edu,yes,0,name,0.05,3,no,no,no,no,no,no,NA,ord,no
19,85,Thu,11,3,yes,edu,yes,0,name,0.14,1,no,no,no,no,no,no,NA,ord,no
19,86,Thu,13,3,yes,edu,yes,0,name,0.05,3,no,no,no,no,no,no,NA,ord,no
19,87,Thu,13,3,yes,edu,yes,0,name,0.05,3,no,no,no,no,no,no,NA,ord,no
19,88,Thu,14,1,yes,edu,yes,0,name,0.05,3,no,no,no,no,no,no,NA,ord,no
19,89,Thu,14,2,yes,edu,yes,0,name,0.05,3,no,no,no,no,no,no,NA,ord,no
19,90,Thu,14,2,yes,edu,yes,0,name,0.14,2,no,no,no,no,no,no,NA,ord,no
19,91,Thu,14,2,yes,edu,yes,0,name,0.29,0,no,no,no,no,no,no,NA,ord,no
19,92,Thu,15,3,yes,edu,no,0,name,0.05,3,no,no,no,no,no,no,NA,ord,no
19,93,Thu,15,1,yes,edu,yes,0,name,0.04,2,no,no,no,no,no,no,NA,ord,no
19,94,Thu,16,4,yes,edu,no,0,name,0.13,0,no,no,no,no,no,no,NA,ord,no
19,95,Thu,16,2,yes,edu,yes,0,name,0.48,15,no,yes,no,no,no,no,NA,ord,no
19,96,Fri,10,5,no,edu,no,0,single,0.75,1,no,no,no,no,no,no,NA,ord,no
19,97,Sun,15,192,yes,edu,no,0,name,0,0,no,no,no,no,no,no,NA,ord,no
19,98,Sun,15,85,yes,edu,no,0,name,0.07,0,no,no,no,no,no,no,NA,ord,no
19,99,Tue,13,4,yes,edu,no,0,name,0,0,no,no,no,no,no,no,NA,ord,no
19,100,Tue,9,1,yes,edu,yes,0,name,0.33,1,no,no,no,no,no,no,NA,ord,no
